id,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
29198,17-04-2020,17,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.04216361
29199,16-04-2020,16,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.04216361
29200,15-04-2020,15,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
29201,14-04-2020,14,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
29202,13-04-2020,13,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
29203,12-04-2020,12,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
29204,11-04-2020,11,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
29205,10-04-2020,10,4,2020,4,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
29206,09-04-2020,9,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,6.32951453
29207,08-04-2020,8,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,6.32951453
29208,07-04-2020,7,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,5.42529817
29209,06-04-2020,6,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,6.32951453
29210,05-04-2020,5,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29211,04-04-2020,4,4,2020,5,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29212,03-04-2020,3,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29213,02-04-2020,2,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29214,01-04-2020,1,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29215,31-03-2020,31,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29216,30-03-2020,30,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29217,29-03-2020,29,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29218,28-03-2020,28,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29219,27-03-2020,27,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29220,26-03-2020,26,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29221,25-03-2020,25,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29222,13-03-2020,13,3,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29223,19-08-2020,19,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,58.05009723
29224,18-08-2020,18,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,58.05009723
29225,17-08-2020,17,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,58.05009723
29226,16-08-2020,16,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,58.05009723
29227,15-08-2020,15,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,58.05009723
29228,14-08-2020,14,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,58.05009723
29229,13-08-2020,13,8,2020,2,0,San_Marino,SM,SMR,34453,Europe,58.05009723
29230,12-08-2020,12,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,52.24508751
29231,11-08-2020,11,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,52.24508751
29232,10-08-2020,10,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,52.24508751
29233,09-08-2020,9,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,52.24508751
29234,08-08-2020,8,8,2020,1,0,San_Marino,SM,SMR,34453,Europe,52.24508751
29235,07-08-2020,7,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,49.34258265
29236,06-08-2020,6,8,2020,17,0,San_Marino,SM,SMR,34453,Europe,49.34258265
29237,05-08-2020,5,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29238,04-08-2020,4,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29239,03-08-2020,3,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29240,02-08-2020,2,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29241,01-08-2020,1,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29242,31-07-2020,31,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29243,30-07-2020,30,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29244,29-07-2020,29,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29245,28-07-2020,28,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29246,27-07-2020,27,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29247,26-07-2020,26,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29248,25-07-2020,25,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29249,24-07-2020,24,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29250,23-07-2020,23,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29251,22-07-2020,22,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29252,21-07-2020,21,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29253,20-07-2020,20,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29254,19-07-2020,19,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29255,18-07-2020,18,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29256,17-07-2020,17,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29257,16-07-2020,16,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29258,15-07-2020,15,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29259,14-07-2020,14,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29260,13-07-2020,13,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29261,12-07-2020,12,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29262,11-07-2020,11,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29263,10-07-2020,10,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29264,09-07-2020,9,7,2020,1,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29265,08-07-2020,8,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29266,07-07-2020,7,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29267,06-07-2020,6,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
29268,05-07-2020,5,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
29269,04-07-2020,4,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
29270,03-07-2020,3,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
29271,02-07-2020,2,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
29272,01-07-2020,1,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
29273,30-06-2020,30,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
29274,29-06-2020,29,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
29275,28-06-2020,28,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
29276,27-06-2020,27,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
29277,26-06-2020,26,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
29278,25-06-2020,25,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
29279,24-06-2020,24,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,29.02504862
29280,23-06-2020,23,6,2020,2,0,San_Marino,SM,SMR,34453,Europe,31.92755348
29281,22-06-2020,22,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
29282,21-06-2020,21,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
29283,20-06-2020,20,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
29284,19-06-2020,19,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
29285,18-06-2020,18,6,2020,2,0,San_Marino,SM,SMR,34453,Europe,26.12254376
29286,17-06-2020,17,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
29287,16-06-2020,16,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
29288,15-06-2020,15,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,66.75761182
29289,14-06-2020,14,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,66.75761182
29290,13-06-2020,13,6,2020,3,0,San_Marino,SM,SMR,34453,Europe,66.75761182
29291,12-06-2020,12,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,60.9526021
29292,11-06-2020,11,6,2020,3,0,San_Marino,SM,SMR,34453,Europe,69.66011668
29293,10-06-2020,10,6,2020,1,0,San_Marino,SM,SMR,34453,Europe,63.85510696
29294,09-06-2020,9,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,60.9526021
29295,08-06-2020,8,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,63.85510696
29296,07-06-2020,7,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,63.85510696
29297,06-06-2020,6,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,75.4651264
29298,05-06-2020,5,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,84.17264099
29299,04-06-2020,4,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,89.97765071
29300,03-06-2020,3,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,92.88015557
29301,02-06-2020,2,6,2020,16,0,San_Marino,SM,SMR,34453,Europe,95.78266044
29302,01-06-2020,1,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,49.34258265
29303,31-05-2020,31,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,52.24508751
29304,30-05-2020,30,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,55.14759237
29305,29-05-2020,29,5,2020,3,0,San_Marino,SM,SMR,34453,Europe,63.85510696
29306,28-05-2020,28,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,69.66011668
29307,27-05-2020,27,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,81.27013613
29308,26-05-2020,26,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,110.2951847
29309,25-05-2020,25,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,107.3926799
29310,24-05-2020,24,5,2020,4,1,San_Marino,SM,SMR,34453,Europe,81.27013613
29311,23-05-2020,23,5,2020,3,0,San_Marino,SM,SMR,34453,Europe,110.2951847
29312,22-05-2020,22,5,2020,2,0,San_Marino,SM,SMR,34453,Europe,104.490175
29313,21-05-2020,21,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,139.3202334
29314,20-05-2020,20,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,191.5653209
29315,19-05-2020,19,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,208.98035
29316,18-05-2020,18,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,208.98035
29317,17-05-2020,17,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,211.8828549
29318,16-05-2020,16,5,2020,4,0,San_Marino,SM,SMR,34453,Europe,208.98035
29319,15-05-2020,15,5,2020,5,0,San_Marino,SM,SMR,34453,Europe,229.2978841
29320,14-05-2020,14,5,2020,5,0,San_Marino,SM,SMR,34453,Europe,232.2003889
29321,13-05-2020,13,5,2020,10,0,San_Marino,SM,SMR,34453,Europe,246.7129132
29322,12-05-2020,12,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,261.2254376
29323,11-05-2020,11,5,2020,-9,0,San_Marino,SM,SMR,34453,Europe,261.2254376
29324,10-05-2020,10,5,2020,14,0,San_Marino,SM,SMR,34453,Europe,359.9106029
29325,09-05-2020,9,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,319.2755348
29326,08-05-2020,8,5,2020,14,0,San_Marino,SM,SMR,34453,Europe,351.2030883
29327,07-05-2020,7,5,2020,19,0,San_Marino,SM,SMR,34453,Europe,348.3005834
29328,06-05-2020,6,5,2020,7,0,San_Marino,SM,SMR,34453,Europe,327.9830494
29329,05-05-2020,5,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,348.3005834
29330,04-05-2020,4,5,2020,2,0,San_Marino,SM,SMR,34453,Europe,351.2030883
29331,03-05-2020,3,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,362.8131077
29332,02-05-2020,2,5,2020,11,0,San_Marino,SM,SMR,34453,Europe,420.863205
29333,01-05-2020,1,5,2020,6,0,San_Marino,SM,SMR,34453,Europe,415.0581952
29334,30-04-2020,30,4,2020,10,0,San_Marino,SM,SMR,34453,Europe,496.3283314
29335,29-04-2020,29,4,2020,15,0,San_Marino,SM,SMR,34453,Europe,525.35338
29336,28-04-2020,28,4,2020,0,0,San_Marino,SM,SMR,34453,Europe,528.2558848
29337,27-04-2020,27,4,2020,25,1,San_Marino,SM,SMR,34453,Europe,528.2558848
29338,26-04-2020,26,4,2020,0,0,San_Marino,SM,SMR,34453,Europe,455.6932633
29339,25-04-2020,25,4,2020,12,0,San_Marino,SM,SMR,34453,Europe,490.5233216
29340,24-04-2020,24,4,2020,13,0,San_Marino,SM,SMR,34453,Europe,487.6208168
29341,23-04-2020,23,4,2020,12,0,San_Marino,SM,SMR,34453,Europe,522.4508751
29342,22-04-2020,22,4,2020,14,1,San_Marino,SM,SMR,34453,Europe,571.7934578
29343,21-04-2020,21,4,2020,1,0,San_Marino,SM,SMR,34453,Europe,536.9633994
29344,20-04-2020,20,4,2020,6,0,San_Marino,SM,SMR,34453,Europe,565.988448
29345,19-04-2020,19,4,2020,20,0,San_Marino,SM,SMR,34453,Europe,568.8909529
29346,18-04-2020,18,4,2020,9,1,San_Marino,SM,SMR,34453,Europe,534.0608946
29347,17-04-2020,17,4,2020,34,2,San_Marino,SM,SMR,34453,Europe,525.35338
29348,16-04-2020,16,4,2020,20,0,San_Marino,SM,SMR,34453,Europe,452.7907584
29349,15-04-2020,15,4,2020,16,0,San_Marino,SM,SMR,34453,Europe,412.1556904
29350,14-04-2020,14,4,2020,0,1,San_Marino,SM,SMR,34453,Europe,368.6181174
29351,13-04-2020,13,4,2020,0,0,San_Marino,SM,SMR,34453,Europe,368.6181174
29352,12-04-2020,12,4,2020,12,1,San_Marino,SM,SMR,34453,Europe,383.1306417
29353,11-04-2020,11,4,2020,11,0,San_Marino,SM,SMR,34453,Europe,351.2030883
29354,10-04-2020,10,4,2020,25,0,San_Marino,SM,SMR,34453,Europe,333.7880591
29355,09-04-2020,9,4,2020,29,0,San_Marino,SM,SMR,34453,Europe,290.2504862
29356,08-04-2020,8,4,2020,2,2,San_Marino,SM,SMR,34453,Europe,267.0304473
29357,07-04-2020,7,4,2020,11,0,San_Marino,SM,SMR,34453,Europe,261.2254376
29358,06-04-2020,6,4,2020,7,0,San_Marino,SM,SMR,34453,Europe,333.7880591
29359,05-04-2020,5,4,2020,8,0,San_Marino,SM,SMR,34453,Europe,313.4705251
29360,04-04-2020,4,4,2020,6,2,San_Marino,SM,SMR,34453,Europe,290.2504862
29361,03-04-2020,3,4,2020,9,4,San_Marino,SM,SMR,34453,Europe,345.3980785
29362,02-04-2020,2,4,2020,6,0,San_Marino,SM,SMR,34453,Europe,368.6181174
29363,01-04-2020,1,4,2020,1,1,San_Marino,SM,SMR,34453,Europe,365.7156126
29364,31-03-2020,31,3,2020,0,1,San_Marino,SM,SMR,34453,Europe,368.6181174
29365,30-03-2020,30,3,2020,5,2,San_Marino,SM,SMR,34453,Europe,380.2281369
29366,29-03-2020,29,3,2020,1,1,San_Marino,SM,SMR,34453,Europe,383.1306417
29367,28-03-2020,28,3,2020,5,0,San_Marino,SM,SMR,34453,Europe,435.3757293
29368,27-03-2020,27,3,2020,10,0,San_Marino,SM,SMR,34453,Europe,438.2782341
29369,26-03-2020,26,3,2020,21,0,San_Marino,SM,SMR,34453,Europe,412.1556904
29370,25-03-2020,25,3,2020,0,1,San_Marino,SM,SMR,34453,Europe,362.8131077
29371,24-03-2020,24,3,2020,36,0,San_Marino,SM,SMR,34453,Europe,400.5456709
29372,23-03-2020,23,3,2020,0,0,San_Marino,SM,SMR,34453,Europe,330.8855542
29373,22-03-2020,22,3,2020,0,6,San_Marino,SM,SMR,34453,Europe,362.8131077
29374,21-03-2020,21,3,2020,25,0,San_Marino,SM,SMR,34453,Europe,371.5206223
29375,20-03-2020,20,3,2020,17,0,San_Marino,SM,SMR,34453,Europe,301.8605056
29376,19-03-2020,19,3,2020,5,3,San_Marino,SM,SMR,34453,Europe,272.835457
29377,18-03-2020,18,3,2020,2,2,San_Marino,SM,SMR,34453,Europe,272.835457
29378,17-03-2020,17,3,2020,4,2,San_Marino,SM,SMR,34453,Europe,272.835457
29379,16-03-2020,16,3,2020,6,2,San_Marino,SM,SMR,34453,Europe,281.5429716
29380,15-03-2020,15,3,2020,19,0,San_Marino,SM,SMR,34453,Europe,264.1279424
29381,14-03-2020,14,3,2020,6,0,San_Marino,SM,SMR,34453,Europe,208.98035
29382,13-03-2020,13,3,2020,1,2,San_Marino,SM,SMR,34453,Europe,194.4678257
29383,12-03-2020,12,3,2020,4,1,San_Marino,SM,SMR,34453,Europe,191.5653209
29384,11-03-2020,11,3,2020,13,0,San_Marino,SM,SMR,34453,Europe,179.9553014
29385,10-03-2020,10,3,2020,12,1,San_Marino,SM,SMR,34453,Europe,142.2227382
29386,09-03-2020,9,3,2020,11,0,San_Marino,SM,SMR,34453,Europe,107.3926799
29387,08-03-2020,8,3,2020,3,0,San_Marino,SM,SMR,34453,Europe,75.4651264
29388,07-03-2020,7,3,2020,1,0,San_Marino,SM,SMR,34453,Europe,66.75761182
29389,06-03-2020,6,3,2020,7,0,San_Marino,SM,SMR,34453,Europe,63.85510696
29390,05-03-2020,5,3,2020,5,0,San_Marino,SM,SMR,34453,Europe,43.53757293
29391,04-03-2020,4,3,2020,2,0,San_Marino,SM,SMR,34453,Europe,29.02504862
29392,02-03-2020,2,3,2020,7,1,San_Marino,SM,SMR,34453,Europe,23.22003889
29393,01-03-2020,1,3,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29394,29-02-2020,29,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29395,28-02-2020,28,2,2020,1,0,San_Marino,SM,SMR,34453,Europe,2.90250486
29396,27-02-2020,27,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29397,26-02-2020,26,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29398,25-02-2020,25,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29399,24-02-2020,24,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29400,23-02-2020,23,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29401,22-02-2020,22,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29402,21-02-2020,21,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29403,20-02-2020,20,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29404,19-02-2020,19,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29405,18-02-2020,18,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29406,17-02-2020,17,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29407,16-02-2020,16,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29408,15-02-2020,15,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29409,14-02-2020,14,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29410,13-02-2020,13,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29411,12-02-2020,12,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29412,11-02-2020,11,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29413,10-02-2020,10,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29414,09-02-2020,9,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29415,08-02-2020,8,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29416,07-02-2020,7,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29417,06-02-2020,6,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29418,05-02-2020,5,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29419,04-02-2020,4,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29420,03-02-2020,3,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29421,02-02-2020,2,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29422,01-02-2020,1,2,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29423,31-01-2020,31,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29424,30-01-2020,30,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29425,29-01-2020,29,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29426,28-01-2020,28,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29427,27-01-2020,27,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29428,26-01-2020,26,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29429,25-01-2020,25,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29430,24-01-2020,24,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29431,23-01-2020,23,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29432,22-01-2020,22,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29433,21-01-2020,21,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29434,20-01-2020,20,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29435,19-01-2020,19,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29436,18-01-2020,18,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29437,17-01-2020,17,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29438,16-01-2020,16,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29439,15-01-2020,15,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29440,14-01-2020,14,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29441,13-01-2020,13,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29442,12-01-2020,12,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29443,11-01-2020,11,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29444,10-01-2020,10,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29445,09-01-2020,9,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29446,08-01-2020,8,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29447,07-01-2020,7,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29448,06-01-2020,6,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29449,05-01-2020,5,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29450,04-01-2020,4,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29451,03-01-2020,3,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29452,02-01-2020,2,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29453,01-01-2020,1,1,2020,0,0,San_Marino,SM,SMR,34453,Europe,
29454,31-12-2019,31,12,2019,0,0,San_Marino,SM,SMR,34453,Europe,
29455,19-08-2020,19,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,4.65012462
29456,18-08-2020,18,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,5.11513709
29457,17-08-2020,17,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,5.11513709
29458,16-08-2020,16,8,2020,2,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,5.11513709
29459,15-08-2020,15,8,2020,1,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,5.58014955
29460,14-08-2020,14,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,5.58014955
29461,13-08-2020,13,8,2020,1,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,6.51017447
29462,12-08-2020,12,8,2020,3,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,6.51017447
29463,11-08-2020,11,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,6.04516201
29464,10-08-2020,10,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,6.97518694
29465,09-08-2020,9,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,7.4401994
29466,08-08-2020,8,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,8.37022432
29467,07-08-2020,7,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,59.98660764
29468,06-08-2020,6,8,2020,3,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,60.91663257
29469,05-08-2020,5,8,2020,1,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,59.98660764
29470,04-08-2020,4,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,59.52159518
29471,03-08-2020,3,8,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,59.52159518
29472,02-08-2020,2,8,2020,3,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,60.91663257
29473,01-08-2020,1,8,2020,1,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,60.4516201
29474,31-07-2020,31,7,2020,2,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,60.4516201
29475,30-07-2020,30,7,2020,1,1,Sao_Tome_and_Principe,ST,STP,215048,Africa,60.91663257
29476,29-07-2020,29,7,2020,2,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,62.77668242
29477,28-07-2020,28,7,2020,2,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,61.84665749
29478,27-07-2020,27,7,2020,1,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,62.31166995
29479,26-07-2020,26,7,2020,2,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,62.77668242
29480,25-07-2020,25,7,2020,111,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,61.84665749
29481,24-07-2020,24,7,2020,2,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,10.69528663
29482,23-07-2020,23,7,2020,1,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,10.69528663
29483,22-07-2020,22,7,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,10.23027417
29484,21-07-2020,21,7,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,11.62531156
29485,20-07-2020,20,7,2020,3,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,12.09032402
29486,19-07-2020,19,7,2020,2,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,11.1602991
29487,18-07-2020,18,7,2020,1,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,10.23027417
29488,17-07-2020,17,7,2020,3,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,10.69528663
29489,16-07-2020,16,7,2020,5,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,10.23027417
29490,15-07-2020,15,7,2020,0,0,Sao_Tome_and_Principe,ST,STP,215048,Africa,8.37022432
